id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m
iris_ge.15463,IRIS____0000000751197408,75119,Paris 19e Arrondissement,7408,751197408,Pont de Flandre 8,H,0.05663196099400793,3,1,5254.309372473316,751197408,75119,2215.88834626592,2215.88834626592,52.97362032576308,39127.87597979129,17.657873441921026,0.0927799299238333,19,4878.815187232669
iris_ge.15464,IRIS____0000000751197409,75119,Paris 19e Arrondissement,7409,751197409,Pont de Flandre 9,H,0.04972412834819162,2,0,1032.681410332401,751197409,75119,2023.59906865828,2023.59906865828,40.2219217598962,40696.52170648608,0.0,0.020768215444644546,19,4815.00795308143
iris_ge.15465,IRIS____0000000751197410,75119,Paris 19e Arrondissement,7410,751197410,Pont de Flandre 10,H,0.262396340212921,17,0,57504.02788551306,751197410,75119,2113.39364044454,2011.39387861554,64.78748898024028,8054.203952424148,0.0,0.21914950429130042,19,5420.515775692928
iris_ge.15466,IRIS____0000000751197411,75119,Paris 19e Arrondissement,7411,751197411,Pont de Flandre 11,H,0.14168269248853382,2,0,2107.1354601644116,751197411,75119,2566.61593506638,2477.61614288225,14.116050202545784,18115.239695025506,0.0,0.014872214969622623,19,4988.650934550628
iris_ge.15467,IRIS____0000000751197501,75119,Paris 19e Arrondissement,7501,751197501,Amérique 1,H,0.05414072441643894,0,1,0.0,751197501,75119,2461.19025259418,2384.19043238994,0.0,45459.13042579977,18.47038455393047,0.0,19,5016.018674095136
iris_ge.15468,IRIS____0000000751197502,75119,Paris 19e Arrondissement,7502,751197502,Amérique 2,H,0.04919787397013009,0,1,236.74892118407402,751197502,75119,2748.86469241532,2621.86498896157,0.0,55873.6479971525,20.326081582450865,0.004812177886544719,19,4819.6590552322
iris_ge.15469,IRIS____0000000751197503,75119,Paris 19e Arrondissement,7503,751197503,Amérique 3,H,0.046016089055767595,0,0,3.4849682318539177,751197503,75119,2166.47528124598,2069.47550774193,0.0,47080.82163654534,0.0,7.573369018019831e-05,19,4698.193371811454
iris_ge.15470,IRIS____0000000751197504,75119,Paris 19e Arrondissement,7504,751197504,Amérique 4,H,0.05514811182630676,0,0,276.5869886960641,751197504,75119,1921.56471921407,1921.56471921407,0.0,34843.70825362411,0.0,0.005015348296369533,19,4523.116738101953
iris_ge.15471,IRIS____0000000751197505,75119,Paris 19e Arrondissement,7505,751197505,Amérique 5,H,0.0518424078917618,15,0,4910.949663079094,751197505,75119,1913.32046620744,1913.32046620744,289.33841250810474,36906.47375411516,0.0,0.09472842529483444,19,4337.566176799412
iris_ge.15472,IRIS____0000000751197506,75119,Paris 19e Arrondissement,7506,751197506,Amérique 6,H,0.05097967479401864,1,0,0.0,751197506,75119,1923.88066277474,1923.88066277474,19.61566063417353,37738.19018163815,0.0,0.0,19,4041.441230859801
iris_ge.15473,IRIS____0000000751197507,75119,Paris 19e Arrondissement,7507,751197507,Amérique 7,H,0.042565214697181095,0,0,0.0,751197507,75119,1724.3837464704,1724.3837464704,0.0,40511.57168448626,0.0,0.0,19,4105.934558574507
iris_ge.15474,IRIS____0000000751197510,75119,Paris 19e Arrondissement,7510,751197510,Amérique 10,H,0.05313103138331975,6,3,1681.4552439315198,751197510,75119,2388.6277166557,2388.6277166557,112.9283554974179,44957.29998958008,56.46417774870895,0.031647329256616036,19,4531.384339717355
iris_ge.15475,IRIS____0000000751197511,75119,Paris 19e Arrondissement,7511,751197511,Amérique 11,H,0.0426633216310115,1,1,0.0,751197511,75119,2018.80911774198,1938.80930454276,23.4393376270335,47319.54851528789,23.4393376270335,0.0,19,4709.21975015142
iris_ge.15476,IRIS____0000000751197512,75119,Paris 19e Arrondissement,7512,751197512,Amérique 12,H,0.037098717436565266,2,0,0.0,751197512,75119,1305.53278049688,1305.53278049688,53.910219495317605,35190.77937745955,0.0,0.0,19,4868.6071622089285
iris_ge.15477,IRIS____0000000751197513,75119,Paris 19e Arrondissement,7513,751197513,Amérique 13,H,0.11320440140060783,1,1,50604.37209092713,751197513,75119,2159.81635835213,2061.81658718309,8.833578797534551,19078.907989707663,8.833578797534551,0.4470177083649631,19,4879.540199039802
iris_ge.15478,IRIS____0000000751197514,75119,Paris 19e Arrondissement,7514,751197514,Amérique 14,H,0.15577928005795794,4,1,0.0,751197514,75119,3253.93184532883,3228.93190370408,25.67735579797129,20888.091433714417,6.419338949492823,0.0,19,4520.733196705598
iris_ge.15479,IRIS____0000000751197515,75119,Paris 19e Arrondissement,7515,751197515,Amérique 15,H,0.04200382365156829,1,0,416.1958269833797,751197515,75119,2268.28752277572,2268.28752277572,23.80735640391308,54001.92948127067,0.0,0.009908522386814665,19,4319.219363137297
iris_ge.15480,IRIS____0000000751197516,75119,Paris 19e Arrondissement,7516,751197516,Amérique 16,H,0.04395948542724833,0,1,0.0,751197516,75119,1580.16731954534,1501.50083656611,0.0,35945.99218319948,22.74821896300335,0.0,19,4595.552875302528
iris_ge.15481,IRIS____0000000751197517,75119,Paris 19e Arrondissement,7517,751197517,Amérique 17,H,0.06225900196831574,2,0,0.0,751197517,75119,3912.07906252823,3912.07906252823,32.123868625742205,62835.556929086786,0.0,0.0,19,4808.413969124014
iris_ge.15482,IRIS____0000000751197611,75119,Paris 19e Arrondissement,7611,751197611,Combat 11,H,0.05479008199817976,0,1,0.0,751197611,75119,2965.32832536244,2965.32832536244,0.0,54121.62598079255,18.25147843423965,0.0,19,3348.681663469781
iris_ge.15483,IRIS____0000000751197518,75119,Paris 19e Arrondissement,7518,751197518,Amérique 18,H,0.06983586582182444,8,1,3.076049048205388,751197518,75119,3267.25066255469,3267.25066255469,114.55431826979535,46784.709033186205,14.319289783724418,4.4046837710202636e-05,19,5020.917931786105
iris_ge.15484,IRIS____0000000751197519,75119,Paris 19e Arrondissement,7519,751197519,Amérique 19,H,0.29947281276886023,6,0,54369.6759852053,751197519,75119,1915.21480737932,1813.54837810532,20.035207685550183,6395.287738047612,0.0,0.1815512916932764,19,5220.7574705260295
iris_ge.15485,IRIS____0000000751197520,75119,Paris 19e Arrondissement,7520,751197520,Amérique 20,H,0.08595854043172681,7,2,2004.2702219894709,751197520,75119,3276.28661872576,3272.2866280658,81.434607484521,38114.730686102965,23.26703070986314,0.023316708402946616,19,4964.41809396416
iris_ge.15486,IRIS____0000000751197521,75119,Paris 19e Arrondissement,7521,751197521,Amérique 21,H,0.06595274111557835,1,0,0.0,751197521,75119,2200.58662871436,2200.58662871436,15.162372072565688,33366.11324248009,0.0,0.0,19,4946.186700657099
iris_ge.15487,IRIS____0000000751197522,75119,Paris 19e Arrondissement,7522,751197522,Amérique 22,H,0.09638770275965178,1,2,13592.027389041681,751197522,75119,3173.23827528137,3004.23866989802,10.374767437850002,32921.60913092846,20.749534875700004,0.14101412317019502,19,4640.219435798245
iris_ge.15488,IRIS____0000000751197523,75119,Paris 19e Arrondissement,7523,751197523,Amérique 23,H,0.05412022811064851,0,0,2043.41192961619,751197523,75119,1534.33797562027,1505.67137589055,0.0,28350.54524314503,0.0,0.03775689794652095,19,4411.618488607705
iris_ge.15489,IRIS____0000000751197524,75119,Paris 19e Arrondissement,7524,751197524,Amérique 24,H,0.046683586993223516,1,0,4303.1070089424065,751197524,75119,2305.51156257468,2305.51156257468,21.42080470691247,49385.91293144082,0.0,0.09217601487150154,19,4460.323814358416
iris_ge.15490,IRIS____0000000751197601,75119,Paris 19e Arrondissement,7601,751197601,Combat 1,H,0.06222944506771983,0,1,351.0385765158989,751197601,75119,2671.75988710558,2488.76031441237,0.0,42934.01434317944,16.06956319330458,0.005641036588609923,19,3780.6349763790868
iris_ge.15491,IRIS____0000000751197602,75119,Paris 19e Arrondissement,7602,751197602,Combat 2,H,0.1273194770151397,0,1,0.0,751197602,75119,4994.92067197823,4994.92067197823,0.0,39231.39482723667,7.854257835830482,0.0,19,3913.479281462359
iris_ge.15492,IRIS____0000000751197603,75119,Paris 19e Arrondissement,7603,751197603,Combat 3,H,0.05472513240916505,3,1,0.0,751197603,75119,2717.72426404453,2717.72426404453,54.81941966937255,49661.35565876459,18.27313988979085,0.0,19,3628.6556146867365
iris_ge.15493,IRIS____0000000751197604,75119,Paris 19e Arrondissement,7604,751197604,Combat 4,H,0.061458693987399525,6,0,0.0,751197604,75119,2556.68462376335,2556.68462376335,97.62654574518197,41600.04806297267,0.0,0.0,19,3470.087046195786
iris_ge.15494,IRIS____0000000751197605,75119,Paris 19e Arrondissement,7605,751197605,Combat 5,H,0.05375734628784397,9,0,0.0,751197605,75119,2435.37128494244,2435.37128494244,167.41897845569713,45303.041409489095,0.0,0.0,19,3338.0548975524525
iris_ge.15495,IRIS____0000000751197606,75119,Paris 19e Arrondissement,7606,751197606,Combat 6,H,0.04373329936985369,26,1,5622.607128171369,751197606,75119,1834.37233630101,1834.37233630101,594.5126568228319,41944.521971408416,22.865871416262767,0.12856581161692898,19,3118.478731360285
iris_ge.15496,IRIS____0000000751197607,75119,Paris 19e Arrondissement,7607,751197607,Combat 7,H,0.03871976593121064,6,1,1582.1030365134977,751197607,75119,1857.40412265971,1857.40412265971,154.9596144423903,47970.43778517582,25.82660240706505,0.04086034609104442,19,3264.959696405268
iris_ge.15497,IRIS____0000000751197608,75119,Paris 19e Arrondissement,7608,751197608,Combat 8,H,0.06402843046326008,15,0,0.0,751197608,75119,2745.3179194988,2745.3179194988,234.2709307642188,42876.54561631151,0.0,0.0,19,3140.7781782932134
iris_ge.15498,IRIS____0000000751197609,75119,Paris 19e Arrondissement,7609,751197609,Combat 9,H,0.0791404199990859,6,0,3135.5570621119873,751197609,75119,3142.89718629408,3142.89718629408,75.81460902114624,39712.92022875771,0.0,0.03962017212125238,19,3386.068031414572
iris_ge.15499,IRIS____0000000751197613,75119,Paris 19e Arrondissement,7613,751197613,Combat 13,H,0.11108711945118026,5,0,0.0,751197613,75119,2804.07303619151,2751.73982505703,45.00971872078619,25242.107726304155,0.0,0.0,19,3740.288496857305
iris_ge.15500,IRIS____0000000751197614,75119,Paris 19e Arrondissement,7614,751197614,Combat 14,H,0.0578427265020141,0,1,5.791875183425751,751197614,75119,2373.0499935767,2373.0499935767,0.0,41025.901389590785,17.288258359764207,0.0001001314345585711,19,3984.9241568785274
iris_ge.15501,IRIS____0000000751197615,75119,Paris 19e Arrondissement,7615,751197615,Combat 15,H,0.059063260783809864,2,0,2288.0648153077673,751197615,75119,2374.94406980219,2334.94416320258,33.86199768618651,40210.17529823206,0.0,0.03873922274089819,19,4191.763510558153
iris_ge.15502,IRIS____0000000751197616,75119,Paris 19e Arrondissement,7616,751197616,Combat 16,H,0.027819362419956997,0,0,0.0,751197616,75119,1611.74950443074,1611.74950443074,0.0,57936.24886508925,0.0,0.0,19,4226.8699153385905
iris_ge.15503,IRIS____0000000751207701,75120,Paris 20e Arrondissement,7701,751207701,Belleville 1,H,0.05193619469822813,2,1,283.8941716031265,751207701,75120,2106.4414612972,1993.44151174766,38.50878971054521,40558.25563533371,19.254394855272604,0.005466210477157117,20,4123.356256645133
iris_ge.15504,IRIS____0000000751207702,75120,Paris 20e Arrondissement,7702,751207702,Belleville 2,H,0.06568835443512433,0,0,2678.6151629593232,751207702,75120,2413.87648008462,2378.20982934184,0.0,36747.40371930968,0.0,0.0407776262016854,20,3920.401834059826
iris_ge.15505,IRIS____0000000751207703,75120,Paris 20e Arrondissement,7703,751207703,Belleville 3,H,0.04189003709589458,0,0,0.0,751207703,75120,2093.55365378174,2093.55365378174,0.0,49977.36452200273,0.0,0.0,20,3802.1174372124788
iris_ge.15506,IRIS____0000000751207704,75120,Paris 20e Arrondissement,7704,751207704,Belleville 4,H,0.05393638031370951,1,0,8856.861413078826,751207704,75120,2149.6938562526,2100.69387812934,18.540361703616597,39856.101646965595,0.0,0.16420941415728627,20,3712.5819399361476
iris_ge.15507,IRIS____0000000751207705,75120,Paris 20e Arrondissement,7705,751207705,Belleville 5,H,0.044816734455424855,0,0,2769.902464954008,751207705,75120,2080.42794583168,2080.42794583168,0.0,46420.78391277912,0.0,0.06180509353507179,20,3543.246532256092
iris_ge.15508,IRIS____0000000751207706,75120,Paris 20e Arrondissement,7706,751207706,Belleville 6,H,0.0532983529491955,1,2,3814.9833027591985,751207706,75120,2054.06525044256,2050.06525222841,18.762305862494653,38539.000490324994,37.524611724989306,0.07157788358667813,20,3430.0157459182024
iris_ge.15509,IRIS____0000000751207707,75120,Paris 20e Arrondissement,7707,751207707,Belleville 7,H,0.05985838390330799,4,0,497.2749148560899,751207707,75120,2426.19982146009,2426.19982146009,66.82439015495949,40532.33086578552,0.0,0.008307523231154402,20,3262.555414577235
iris_ge.15510,IRIS____0000000751207708,75120,Paris 20e Arrondissement,7708,751207708,Belleville 8,H,0.06529096498791742,20,1,3080.328134626392,751207708,75120,2906.31603276592,2864.31605151742,306.32109670459226,44513.29572634982,15.316054835229613,0.047178474620438365,20,3199.813245382225
iris_ge.15511,IRIS____0000000751207709,75120,Paris 20e Arrondissement,7709,751207709,Belleville 9,H,0.03916332063720162,9,0,0.0,751207709,75120,1403.9967260783,1403.9967260783,229.80686656715244,35849.787587843864,0.0,0.0,20,3140.091866125972
iris_ge.15512,IRIS____0000000751207710,75120,Paris 20e Arrondissement,7710,751207710,Belleville 10,H,0.09096089323184568,14,0,31867.157846725015,751207710,75120,2621.5384569558,2621.5384569558,153.9122968407544,28820.500369031022,0.0,0.3503391041411654,20,3408.3400550661036
iris_ge.15513,IRIS____0000000751207711,75120,Paris 20e Arrondissement,7711,751207711,Belleville 11,H,0.071763623525661,2,0,514.4891892437995,751207711,75120,3253.98477005455,3224.98478300201,27.869272783931354,45343.0945957042,0.0,0.007169219779709565,20,3659.543568219296
iris_ge.15514,IRIS____0000000751207712,75120,Paris 20e Arrondissement,7712,751207712,Belleville 12,H,0.0687170102356655,5,0,0.0,751207712,75120,2666.02707403199,2620.02709456934,72.76218774438037,38797.192498463344,0.0,0.0,20,3971.2195624119026
iris_ge.15515,IRIS____0000000751207713,75120,Paris 20e Arrondissement,7713,751207713,Belleville 13,H,0.04732006760801485,4,1,0.0,751207713,75120,2412.89219493596,2412.89219493596,84.53073298911558,50990.88646541316,21.132683247278894,0.0,20,4054.4581720346646
iris_ge.15516,IRIS____0000000751207714,75120,Paris 20e Arrondissement,7714,751207714,Belleville 14,H,0.05662603856997171,1,1,1274.6505555723268,751207714,75120,2846.16451787535,2846.16451787535,17.659720249798493,50262.46917058129,17.659720249798493,0.022509972227657517,20,4253.037176298551
iris_ge.15517,IRIS____0000000751207801,75120,Paris 20e Arrondissement,7801,751207801,Saint-Fargeau 1,H,0.46807340240947476,1,1,111584.78945912655,751207801,75120,4544.28518854584,4403.28525149729,2.1364170552147526,9708.48838056912,2.1364170552147526,0.2383916473030253,20,5274.26442139393
iris_ge.15518,IRIS____0000000751207802,75120,Paris 20e Arrondissement,7802,751207802,Saint-Fargeau 2,H,0.12265179505565069,1,0,1024.3086884677282,751207802,75120,3477.81185870868,3477.81185870868,8.153162369505239,28355.164774642686,0.0,0.008351355053572347,20,4773.08370513717
iris_ge.15519,IRIS____0000000751207803,75120,Paris 20e Arrondissement,7803,751207803,Saint-Fargeau 3,H,0.0352575372436946,1,0,0.0,751207803,75120,1850.82167089489,1850.82167089489,28.36272973600385,52494.35484113083,0.0,0.0,20,5076.228660897978
iris_ge.15520,IRIS____0000000751207804,75120,Paris 20e Arrondissement,7804,751207804,Saint-Fargeau 4,H,0.035264907971965846,0,1,0.0,751207804,75120,2211.66798401022,2211.66798401022,0.0,62715.830302702205,28.356801633934758,0.0,20,5102.768952287772
iris_ge.15521,IRIS____0000000751207805,75120,Paris 20e Arrondissement,7805,751207805,Saint-Fargeau 5,H,0.07782258337694287,0,1,581.0178315128354,751207805,75120,2997.95056609621,2937.95059288407,0.0,38522.886750948404,12.849740481582087,0.0074659283501115215,20,4904.202941705717
iris_ge.15522,IRIS____0000000751207806,75120,Paris 20e Arrondissement,7806,751207806,Saint-Fargeau 6,H,0.07890768078686555,0,2,0.0,751207806,75120,3732.57406688987,3732.57406688987,0.0,47303.05123238611,25.34607505956387,0.0,20,4656.048471341148
iris_ge.15523,IRIS____0000000751207807,75120,Paris 20e Arrondissement,7807,751207807,Saint-Fargeau 7,H,0.06448998085913456,0,0,0.0,751207807,75120,2621.44879797943,2621.44879797943,0.0,40648.93124569939,0.0,0.0,20,4660.35950628589
iris_ge.15524,IRIS____0000000751207808,75120,Paris 20e Arrondissement,7808,751207808,Saint-Fargeau 8,H,0.066610902316832,0,2,0.0,751207808,75120,4035.40951124696,3962.40954383885,0.0,60581.81725346853,30.0251149652212,0.0,20,4575.2133848187095
iris_ge.15525,IRIS____0000000751207809,75120,Paris 20e Arrondissement,7809,751207809,Saint-Fargeau 9,H,0.158756065961827,2,0,4693.312449959965,751207809,75120,3838.53285424345,3838.53285424345,12.597943819550814,24178.81062362951,0.0,0.029563043286097018,20,4997.785950866292
iris_ge.15526,IRIS____0000000751207810,75120,Paris 20e Arrondissement,7810,751207810,Saint-Fargeau 10,H,0.04620883120161702,0,1,307.05994031544674,751207810,75120,2212.25803212763,2212.25803212763,0.0,47875.221566959146,21.640884956315585,0.006645048843059712,20,4997.3109633817
iris_ge.15527,IRIS____0000000751207811,75120,Paris 20e Arrondissement,7811,751207811,Saint-Fargeau 11,H,0.033069547962558246,0,1,0.0,751207811,75120,1706.00155747086,1706.00155747086,0.0,51588.29384067832,30.23930055325257,0.0,20,4899.5824989478
iris_ge.15528,IRIS____0000000751207812,75120,Paris 20e Arrondissement,7812,751207812,Saint-Fargeau 12,H,0.035871339002827296,0,0,0.0,751207812,75120,1855.69060594082,1855.69060594082,0.0,51731.84658076351,0.0,0.0,20,4747.639980247327
iris_ge.15529,IRIS____0000000751207813,75120,Paris 20e Arrondissement,7813,751207813,Saint-Fargeau 13,H,0.031668005568061104,1,1,0.0,751207813,75120,2415.15082781548,2415.15082781548,31.57761223234576,76264.6963233861,31.57761223234576,0.0,20,4585.718625022512
iris_ge.15530,IRIS____0000000751207814,75120,Paris 20e Arrondissement,7814,751207814,Saint-Fargeau 14,H,0.07990488575681223,0,1,18015.218103657375,751207814,75120,2055.23107801536,2046.23108203354,0.0,25720.96885627726,12.514879290904258,0.22545827996658516,20,4702.014806482552
iris_ge.15531,IRIS____0000000751207815,75120,Paris 20e Arrondissement,7815,751207815,Saint-Fargeau 15,H,0.07365310297919977,1,0,8985.292793807675,751207815,75120,3051.55459542913,3044.55459855438,13.577160493596692,41431.44649711382,0.0,0.12199476234348462,20,4336.99217116095
